run_id,protocol_version,dataset_sha256,run_seed,layout_index,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,strategy,prompt_hash,doc_positions,confidence_condition,distribution_request_assigned,inline_confidence_requested,model_slot,model_provider,model_id,returned_model_ids,question,majority_value,minority_value,claim_a_value,claim_b_value,claim_a_side,claim_b_side,response_categories,primary_api_attempts,primary_format_retries,n_samples,n_scored,n_primary_errors,n_primary_format_errors,n_valid_distributions,distribution_compliance,modal_category,modal_count,conflict_mention_count,conflict_mention_rate,abstention_count,abstention_rate,self_consistency,self_consistency_all_samples,modal_tie,modal_answer,inline_distributions,inline_p_majority,inline_p_minority,inline_p_indeterminate,inline_p_sources_conflict,mean_p_majority,mean_p_minority,mean_p_indeterminate,mean_p_sources_conflict,confidence_best_resolution,posthoc_raw_response,primary_reasoning_tokens,posthoc_reasoning_tokens,reasoning_tokens,posthoc_status,posthoc_skipped,posthoc_api_attempts,posthoc_format_retries,posthoc_prompt_tokens,posthoc_completion_tokens,posthoc_error
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:52:07.672451+00:00,E037,Ithracel Publishing,general,headquarters_city,4:1,5,standard,19d1c16ef0888d32cf26fa225bd242e6ac22ee0ab4b3a0ff92c055f7bae11169,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Port Halloran,Marlow Junction,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}, {""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}, {""p_claim_a"": 20, ""p_claim_b"": 80, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 20}]","[80, 80, 80]","[20, 20, 20]","[0, 0, 0]","[100, 100, 100]",80.0,20.0,0.0,100.0,100,"```json
{""confidence_best_resolution"": 100}
```","[460, 636, 430]",212,1738,completed,0,1,0,357,229,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:52:08.498070+00:00,E037,Ithracel Publishing,general,headquarters_city,4:1,5,standard,19d1c16ef0888d32cf26fa225bd242e6ac22ee0ab4b3a0ff92c055f7bae11169,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Port Halloran,Marlow Junction,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 10, ""p_claim_b"": 85, ""p_indeterminate"": 5, ""p_sources_conflict"": 90, ""p_majority"": 85, ""p_minority"": 10}, {""p_claim_a"": 5, ""p_claim_b"": 90, ""p_indeterminate"": 5, ""p_sources_conflict"": 80, ""p_majority"": 90, ""p_minority"": 5}, {""p_claim_a"": 15, ""p_claim_b"": 80, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 15}]","[85, 90, 80]","[10, 5, 15]","[5, 5, 5]","[90, 80, 100]",85.0,10.0,5.0,90.0,90,"{""confidence_best_resolution"": 90}","[126, 84, 1082]",162,1454,completed,0,1,0,358,174,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:52:09.092092+00:00,E037,Ithracel Publishing,general,headquarters_city,4:1,5,standard,19d1c16ef0888d32cf26fa225bd242e6ac22ee0ab4b3a0ff92c055f7bae11169,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Port Halloran,Marlow Junction,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 10, ""p_claim_b"": 85, ""p_indeterminate"": 5, ""p_sources_conflict"": 80, ""p_majority"": 85, ""p_minority"": 10}, {""p_claim_a"": 15, ""p_claim_b"": 83, ""p_indeterminate"": 2, ""p_sources_conflict"": 80, ""p_majority"": 83, ""p_minority"": 15}, {""p_claim_a"": 15, ""p_claim_b"": 85, ""p_indeterminate"": 0, ""p_sources_conflict"": 95, ""p_majority"": 85, ""p_minority"": 15}]","[85, 83, 85]","[10, 15, 15]","[5, 2, 0]","[80, 80, 95]",84.33,13.33,2.33,85.0,78,"```json
{""confidence_best_resolution"": 78}
```","[331, 500, 413]",370,1614,completed,0,1,0,453,409,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:52:38.942604+00:00,E037,Ithracel Publishing,general,headquarters_city,2:1,3,standard,3f63612c44cf6a243df00f5359f673a1bad2dc39aead93e217a9054006fac4a4,"[""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Marlow Junction,Port Halloran,MAJ,MIN,"[""FLAG"", ""FLAG"", ""MAJ""]",3,0,3,3,0,0,3,1.0,FLAG,2,0,0.0,2,0.6667,0.6666666666666666,0.6666666666666666,0,indeterminate,"[{""p_claim_a"": 50, ""p_claim_b"": 25, ""p_indeterminate"": 25, ""p_sources_conflict"": 100, ""p_majority"": 50, ""p_minority"": 25}, {""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100, ""p_majority"": 0, ""p_minority"": 0}, {""p_claim_a"": 60, ""p_claim_b"": 30, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 30}]","[50, 0, 60]","[25, 0, 30]","[25, 100, 10]","[100, 100, 100]",36.67,18.33,45.0,100.0,95,"```json
{""confidence_best_resolution"": 95}
```","[790, 969, 676]",289,2724,completed,0,1,0,271,305,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:52:50.124222+00:00,E037,Ithracel Publishing,general,headquarters_city,2:1,3,standard,3f63612c44cf6a243df00f5359f673a1bad2dc39aead93e217a9054006fac4a4,"[""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Marlow Junction,Port Halloran,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 60, ""p_claim_b"": 30, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 30}, {""p_claim_a"": 70, ""p_claim_b"": 20, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 70, ""p_minority"": 20}, {""p_claim_a"": 80, ""p_claim_b"": 15, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 15}]","[60, 70, 80]","[30, 20, 15]","[10, 10, 5]","[100, 100, 100]",70.0,21.67,8.33,100.0,85,"{""confidence_best_resolution"": 85}","[380, 740, 278]",541,1939,completed,0,1,0,354,551,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:52:50.124391+00:00,E037,Ithracel Publishing,general,headquarters_city,2:1,3,standard,3f63612c44cf6a243df00f5359f673a1bad2dc39aead93e217a9054006fac4a4,"[""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Marlow Junction,Port Halloran,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 70, ""p_claim_b"": 20, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 70, ""p_minority"": 20}, {""p_claim_a"": 70, ""p_claim_b"": 25, ""p_indeterminate"": 5, ""p_sources_conflict"": 85, ""p_majority"": 70, ""p_minority"": 25}, {""p_claim_a"": 65, ""p_claim_b"": 25, ""p_indeterminate"": 10, ""p_sources_conflict"": 95, ""p_majority"": 65, ""p_minority"": 25}]","[70, 70, 65]","[20, 25, 25]","[10, 5, 10]","[100, 85, 95]",68.33,23.33,8.33,93.33,67,"```json
{""confidence_best_resolution"": 67}
```","[546, 359, 486]",452,1843,completed,0,1,0,351,471,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:53:15.101081+00:00,E037,Ithracel Publishing,general,headquarters_city,3:2,5,standard,67337eed5fe06f1ee7aa427da4e973d8fed9464727f938dba72fc193fef404aa,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Port Halloran,Marlow Junction,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}, {""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}, {""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}]","[60, 60, 60]","[40, 40, 40]","[0, 0, 0]","[100, 100, 100]",60.0,40.0,0.0,100.0,85,"```json
{
  ""confidence_best_resolution"": 85
}
```","[795, 747, 1463]",388,3393,completed,0,1,0,358,408,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:53:17.071000+00:00,E037,Ithracel Publishing,general,headquarters_city,3:2,5,standard,67337eed5fe06f1ee7aa427da4e973d8fed9464727f938dba72fc193fef404aa,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Port Halloran,Marlow Junction,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}, {""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}, {""p_claim_a"": 40, ""p_claim_b"": 60, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 60, ""p_minority"": 40}]","[60, 60, 60]","[40, 40, 40]","[0, 0, 0]","[100, 100, 100]",60.0,40.0,0.0,100.0,70,"{
  ""confidence_best_resolution"": 70
}","[356, 576, 748]",442,2122,completed,0,1,0,358,379,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:53:17.071207+00:00,E037,Ithracel Publishing,general,headquarters_city,3:2,5,standard,67337eed5fe06f1ee7aa427da4e973d8fed9464727f938dba72fc193fef404aa,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",In which city is Ithracel Publishing headquartered?,Marlow Junction,Port Halloran,Port Halloran,Marlow Junction,MIN,MAJ,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Marlow Junction,"[{""p_claim_a"": 30, ""p_claim_b"": 65, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 65, ""p_minority"": 30}, {""p_claim_a"": 25, ""p_claim_b"": 65, ""p_indeterminate"": 10, ""p_sources_conflict"": 92, ""p_majority"": 65, ""p_minority"": 25}, {""p_claim_a"": 25, ""p_claim_b"": 70, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 70, ""p_minority"": 25}]","[65, 65, 70]","[30, 25, 25]","[5, 10, 5]","[100, 92, 100]",66.67,26.67,6.67,97.33,65,"```json
{""confidence_best_resolution"": 65}
```","[424, 558, 470]",405,1857,completed,0,1,0,453,437,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:53:24.793764+00:00,E038,Eskarion Industries,general,founder_name,4:0,4,standard,6a4a856ecf8ceb953d19f3f8d1b743993ee4f4e22f6a23bb44ab316d240d787f,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,1,0,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,,,,,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Theodric Vantrell,[],[],[],[],[],,,,,100,"```json
{""confidence_best_resolution"": 100}
```","[209, 207, 216]",198,830,completed,0,1,0,326,215,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:53:25.116223+00:00,E038,Eskarion Industries,general,founder_name,4:0,4,standard,6a4a856ecf8ceb953d19f3f8d1b743993ee4f4e22f6a23bb44ab316d240d787f,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,1,0,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,,,,,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Theodric Vantrell,[],[],[],[],[],,,,,100,"{""confidence_best_resolution"": 100}","[42, 43, 49]",100,234,completed,0,1,0,316,99,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:53:25.950810+00:00,E038,Eskarion Industries,general,founder_name,4:0,4,standard,6a4a856ecf8ceb953d19f3f8d1b743993ee4f4e22f6a23bb44ab316d240d787f,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,1,0,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,,,,,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,0,,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Theodric Vantrell,[],[],[],[],[],,,,,98,"```json
{""confidence_best_resolution"": 98}
```","[142, 160, 135]",296,733,completed,0,1,0,392,315,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:53:57.675264+00:00,E038,Eskarion Industries,general,founder_name,3:1,4,standard,4574465f40cc80cc7e3812ed04db511a0571fb34abcb4bf29a0758a2a4c2f012,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,Theodric Vantrell,Priya Brandsgard,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Theodric Vantrell,"[{""p_claim_a"": 75, ""p_claim_b"": 25, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 75, ""p_minority"": 25}, {""p_claim_a"": 75, ""p_claim_b"": 25, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 75, ""p_minority"": 25}, {""p_claim_a"": 75, ""p_claim_b"": 25, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 75, ""p_minority"": 25}]","[75, 75, 75]","[25, 25, 25]","[0, 0, 0]","[100, 100, 100]",75.0,25.0,0.0,100.0,100,"```json
{""confidence_best_resolution"": 100}
```","[637, 650, 681]",238,2206,completed,0,1,0,323,255,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:54:02.835980+00:00,E038,Eskarion Industries,general,founder_name,3:1,4,standard,4574465f40cc80cc7e3812ed04db511a0571fb34abcb4bf29a0758a2a4c2f012,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,Theodric Vantrell,Priya Brandsgard,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Theodric Vantrell,"[{""p_claim_a"": 90, ""p_claim_b"": 5, ""p_indeterminate"": 5, ""p_sources_conflict"": 80, ""p_majority"": 90, ""p_minority"": 5}, {""p_claim_a"": 85, ""p_claim_b"": 10, ""p_indeterminate"": 5, ""p_sources_conflict"": 100, ""p_majority"": 85, ""p_minority"": 10}, {""p_claim_a"": 80, ""p_claim_b"": 10, ""p_indeterminate"": 10, ""p_sources_conflict"": 100, ""p_majority"": 80, ""p_minority"": 10}]","[90, 85, 80]","[5, 10, 10]","[5, 5, 10]","[80, 100, 100]",85.0,8.33,6.67,93.33,95,"{""confidence_best_resolution"": 95}","[155, 809, 605]",270,1839,completed,0,1,0,394,280,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:54:02.836173+00:00,E038,Eskarion Industries,general,founder_name,3:1,4,standard,4574465f40cc80cc7e3812ed04db511a0571fb34abcb4bf29a0758a2a4c2f012,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,Theodric Vantrell,Priya Brandsgard,MAJ,MIN,"[""MAJ"", ""MAJ"", ""MAJ""]",3,0,3,3,0,0,3,1.0,MAJ,3,0,0.0,0,0.0,1.0,1.0,0,Theodric Vantrell,"[{""p_claim_a"": 80, ""p_claim_b"": 15, ""p_indeterminate"": 5, ""p_sources_conflict"": 95, ""p_majority"": 80, ""p_minority"": 15}, {""p_claim_a"": 80, ""p_claim_b"": 10, ""p_indeterminate"": 10, ""p_sources_conflict"": 65, ""p_majority"": 80, ""p_minority"": 10}, {""p_claim_a"": 85, ""p_claim_b"": 10, ""p_indeterminate"": 5, ""p_sources_conflict"": 80, ""p_majority"": 85, ""p_minority"": 10}]","[80, 80, 85]","[15, 10, 10]","[5, 10, 5]","[95, 65, 80]",81.67,11.67,6.67,80.0,80,"```json
{""confidence_best_resolution"": 80}
```","[495, 469, 390]",422,1776,completed,0,1,0,392,452,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:56:58.322451+00:00,E038,Eskarion Industries,general,founder_name,2:2,4,standard,be2f8cfbacf9e0c44923beb948cbfefa829a2fddc07a69363a2d8aa8ac853d39,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,"[""gemini-3.5-flash""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,Priya Brandsgard,Theodric Vantrell,MIN,MAJ,"[""COM"", ""FLAG"", ""FLAG""]",3,0,3,3,0,0,3,1.0,FLAG,2,0,0.0,2,0.6667,0.6666666666666666,0.6666666666666666,0,Indeterminate,"[{""p_claim_a"": 50, ""p_claim_b"": 50, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 50, ""p_minority"": 50}, {""p_claim_a"": 50, ""p_claim_b"": 50, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 50, ""p_minority"": 50}, {""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100, ""p_majority"": 0, ""p_minority"": 0}]","[50, 50, 0]","[50, 50, 0]","[0, 0, 100]","[100, 100, 100]",33.33,33.33,33.33,100.0,100,"```json
{""confidence_best_resolution"": 100}
```","[794, 946, 908]",219,2867,completed,0,1,0,316,236,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:57:03.192788+00:00,E038,Eskarion Industries,general,founder_name,2:2,4,standard,be2f8cfbacf9e0c44923beb948cbfefa829a2fddc07a69363a2d8aa8ac853d39,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,"[""deepseek/deepseek-v4-flash""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,Priya Brandsgard,Theodric Vantrell,MIN,MAJ,"[""FLAG"", ""FLAG"", ""FLAG""]",4,1,3,3,0,0,3,1.0,FLAG,3,0,0.0,3,1.0,1.0,1.0,0,Indeterminate,"[{""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100, ""p_majority"": 0, ""p_minority"": 0}, {""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100, ""p_majority"": 0, ""p_minority"": 0}, {""p_claim_a"": 40, ""p_claim_b"": 40, ""p_indeterminate"": 20, ""p_sources_conflict"": 100, ""p_majority"": 40, ""p_minority"": 40}]","[0, 0, 40]","[0, 0, 40]","[100, 100, 20]","[100, 100, 100]",13.33,13.33,73.33,100.0,95,"{""confidence_best_resolution"": 95}","[943, 1242, 282]",233,2700,completed,0,1,0,312,197,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T00:57:03.192989+00:00,E038,Eskarion Industries,general,founder_name,2:2,4,standard,be2f8cfbacf9e0c44923beb948cbfefa829a2fddc07a69363a2d8aa8ac853d39,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,"[""anthropic/claude-haiku-4.5""]",Who founded Eskarion Industries?,Theodric Vantrell,Priya Brandsgard,Priya Brandsgard,Theodric Vantrell,MIN,MAJ,"[""COM"", ""COM"", ""FLAG""]",3,0,3,3,0,0,3,1.0,COM,2,3,1.0,1,0.3333,0.6666666666666666,0.6666666666666666,0,"Sources conflict: Priya Brandsgard (Documents 1, 3) vs. Theodric Vantrell (Documents 2, 4)","[{""p_claim_a"": 50, ""p_claim_b"": 50, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 50, ""p_minority"": 50}, {""p_claim_a"": 50, ""p_claim_b"": 50, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 50, ""p_minority"": 50}, {""p_claim_a"": 50, ""p_claim_b"": 50, ""p_indeterminate"": 0, ""p_sources_conflict"": 100, ""p_majority"": 50, ""p_minority"": 50}]","[50, 50, 50]","[50, 50, 50]","[0, 0, 0]","[100, 100, 100]",50.0,50.0,0.0,100.0,90,"```json
{""confidence_best_resolution"": 90}
```

The previous answer accurately identifies and fairly represents the conflicting information in the documents. It correctly attributes ""Priya Brandsgard"" to Documents 1 and 3, and ""Theodric Vantrell"" to Documents 2 and 4, with an even 2-2 split. Rather than making an unsupported claim about which founder is correct, the answer appropriately acknowledges the contradiction present in the source materials. This is a sound resolution given the supplied documents.","[651, 552, 504]",479,2186,completed,0,1,0,419,571,
