run_id,protocol_version,dataset_sha256,run_seed,layout_index,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,call_phase,trial_index,strategy,prompt_hash,doc_positions,confidence_condition,distribution_request_assigned,inline_confidence_requested,model_slot,model_provider,model_id,returned_model_id,question,majority_value,minority_value,claim_a_value,claim_b_value,claim_a_side,claim_b_side,response_category,mentions_conflict,abstained,raw_response,parsed_answer,p_claim_a,p_claim_b,p_indeterminate,p_sources_conflict,p_majority,p_minority,confidence_best_resolution,confidence_scale,format_error,prompt_tokens,completion_tokens,reasoning_tokens,error
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:49.165737+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,3,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,COM,0,0,"{""answer"": ""According to Documents 1, 2, and 3, the lending cap is 30% (Claim A), while Document 4 states it is 25% (Claim B).""}","According to Documents 1, 2, and 3, the lending cap is 30% (Claim A), while Document 4 states it is 25% (Claim B).",,,,,,,,,,307,586,541,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:53.219597+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,3,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,OTHER,0,0,"{""answer"": ""Claim A""}",Claim A,,,,,,,,,,305,198,209,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:53.337831+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,primary,3,standard,dbbf7c562084388a6eb31e63ad27a74fee380dea0230475129a05c81b2a3e178,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""Claim A: 30%""}
```",Claim A: 30%,,,,,,,,,,388,447,397,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:54.584532+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,posthoc,,standard,2dd8d853058a3d8efefc41b184a2cddcf8c7524c0685d058b18f4d4c82070aaf,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,384,275,258,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T06:59:56.966800+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,posthoc,,standard,be25cacc00df07bd0a309f3889f77f6176f2ed858edf1a91da735d83338dbad1,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,,,,"{""confidence_best_resolution"": 0}",,,,,,,,0,0-100_best_resolution,,352,550,587,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:01.849768+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,posthoc,,standard,2c846819561be05c92fb7d93d32f5c40f0635bb018df039b26e246e71d8e0459,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 72}
```",,,,,,,,72,0-100_best_resolution,,439,425,394,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:01.850079+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,1,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,OTHER,0,0,"{""answer"": ""Claim A""}",Claim A,,,,,,,,,,359,733,726,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:08.375533+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,1,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,357,138,131,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:08.375623+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,1,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""Claim A: 30%""}
```

The majority of documents (Documents 1, 3, 4, and 5) consistently state that the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%. While Document 2 states 25%, the preponderance of evidence across multiple sources supports 30% as the specified maximum lending cap.",Claim A: 30%,,,,,,,,,,449,598,519,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:09.670905+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,2,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,OTHER,0,0,"{""answer"": ""Claim A""}",Claim A,,,,,,,,,,359,431,424,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:13.131787+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,2,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,357,199,200,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:29.044989+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,2,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""Claim A: 30%""}
```",Claim A: 30%,,,,,,,,,,449,276,214,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:29.047164+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,3,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,OTHER,0,0,"{""answer"": ""Claim A""}",Claim A,,,,,,,,,,359,347,340,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:32.252386+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,3,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,357,243,253,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:36.342702+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,primary,3,standard,3355b8322dd8d6652728f944ca3eb0fa40e7739cbd890dc89d3498d0944706e5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""Claim A: 30%""}
```",Claim A: 30%,,,,,,,,,,449,296,239,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:36.343307+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,posthoc,,standard,a95ad334e8b81dfd2045d7fb8bb9818fda17419ec95e1c7174dc332de2f2fdc5,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 0}
```",,,,,,,,0,0-100_best_resolution,,403,293,278,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:39.313417+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,posthoc,,standard,ec46ae35f8298ec067ea9109f265db16361a7a4cd7334fcd8e79b811c4f353bf,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,,,,"{""confidence_best_resolution"": 90}",,,,,,,,90,0-100_best_resolution,,404,454,481,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:51.874466+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,posthoc,,standard,f13ba06e1eeeb90873517947a2f8387841a26f931670b71277c71793a436798f,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,30%,25%,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 78}
```",,,,,,,,78,0-100_best_resolution,,500,444,388,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:51.874866+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,1,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,285,303,295,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:54.706327+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,1,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"{{""answer"": ""30%""}}",30%,,,,,,,,,,288,70,61,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:54.706472+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,1,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,365,215,172,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:54.707206+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,2,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,285,356,348,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:57.490553+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,2,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"{{""answer"": ""30%""}}",30%,,,,,,,,,,288,79,71,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:57.490666+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,2,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"```json
{""answer"": ""30%""}
```",30%,,,,,,,,,,365,217,171,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:00:58.919216+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,3,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"{""answer"": ""30%""}",30%,,,,,,,,,,285,316,308,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:01.823621+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,3,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"{{""answer"": ""30%""}}",30%,,,,,,,,,,288,68,57,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:01.823720+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,primary,3,standard,1d421ff8910b26c0650c79c9f3b583eb5e0635ed2b9f1aeb550e191e817173eb,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,MAJ,0,0,"```json
{""answer"": ""30%""}
```",30%,,,,,,,,,,365,216,175,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:04.387083+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,posthoc,,standard,1976dc9ac004082f196300acc4fe3a333f646fc39341fbd56d751a92bc65841a,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,351,216,199,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:08.365943+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,posthoc,,standard,1976dc9ac004082f196300acc4fe3a333f646fc39341fbd56d751a92bc65841a,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,,,,"{""confidence_best_resolution"": 100}",,,,,,,,100,0-100_best_resolution,,352,124,133,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:08.366021+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,posthoc,,standard,1976dc9ac004082f196300acc4fe3a333f646fc39341fbd56d751a92bc65841a,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",unanimous_answer_only_plus_posthoc,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,,,,,,,,"```json
{""confidence_best_resolution"": 98}
```",,,,,,,,98,0-100_best_resolution,,434,374,359,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:08.366334+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,primary,1,standard,af7fac3e202c94ca364b9f2382d742512aa44ea87320566d88eed2d756b800a7,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,$100,$1000,MAJ,MIN,OTHER,0,0,"{""answer"": ""indeterminate"", ""p_claim_a"": 0, ""p_claim_b"": 0, ""p_indeterminate"": 100, ""p_sources_conflict"": 100}",indeterminate,0,0,100,100,0,0,,rich_distribution_0-100,,461,1130,1082,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:16.611866+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,primary,1,standard,af7fac3e202c94ca364b9f2382d742512aa44ea87320566d88eed2d756b800a7,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,$100,$1000,MAJ,MIN,OTHER,1,0,"{
  ""answer"": ""Indeterminate due to conflicting sources"",
  ""p_claim_a"": 25,
  ""p_claim_b"": 25,
  ""p_indeterminate"": 50,
  ""p_sources_conflict"": 100
}",Indeterminate due to conflicting sources,25,25,50,100,25,25,,rich_distribution_0-100,,445,788,730,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:21.562886+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,primary,1,standard,af7fac3e202c94ca364b9f2382d742512aa44ea87320566d88eed2d756b800a7,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,$100,$1000,MAJ,MIN,MIN,0,0,"```json
{""answer"": ""Claim B: $1000"", ""p_claim_a"": 35, ""p_claim_b"": 60, ""p_indeterminate"": 5, ""p_sources_conflict"": 100}
```",Claim B: $1000,35,60,5,100,35,60,,rich_distribution_0-100,,540,752,547,
b34fa6a4,2026-07-17-rich-distribution-v3-balanced,b69995a529dc3472d2fa463c5c6b7007630ff7f248a9fa93d1c22ee06d4e2a7a,20260714,1,2026-07-17T07:01:25.103168+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,primary,2,standard,af7fac3e202c94ca364b9f2382d742512aa44ea87320566d88eed2d756b800a7,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ""]",rich_distribution_plus_posthoc,1,1,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,$100,$1000,MAJ,MIN,COM,1,0,"```json
{
  ""answer"": ""The provided documents conflict: Document 1 and Document 4 state the default limit is $100, while Document 2 and Document 3 state it is $1000."",
  ""p_claim_a"": 0,
  ""p_claim_b"": 0,
  ""p_indeterminate"": 100,
  ""p_sources_conflict"": 100
}
```","The provided documents conflict: Document 1 and Document 4 state the default limit is $100, while Document 2 and Document 3 state it is $1000.",0,0,100,100,0,0,,rich_distribution_0-100,,461,1308,1206,
