run_id,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,trial_index,strategy,doc_positions,model_provider,model_id,question,majority_value,minority_value,raw_response,parsed_answer,parsed_confidence,prompt_tokens,completion_tokens,error
c740074a,2026-07-16T23:01:56.979249+00:00,E010,Corvane Credit Union,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""25%"", ""confidence"": 4}",25%,4,371,166,
c740074a,2026-07-16T23:02:00.276930+00:00,E010,Corvane Credit Union,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""According to Documents 1 and 2, the cap is 25%, while Document 3 states it is 15%."", ""confidence"": 5}","According to Documents 1 and 2, the cap is 25%, while Document 3 states it is 15%.",5,269,38,
c740074a,2026-07-16T23:02:03.771300+00:00,E010,Corvane Credit Union,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""25%"", ""confidence"": 3}",25%,3,273,182,
c740074a,2026-07-16T23:02:05.104457+00:00,E010,Corvane Credit Union,banking,lending_cap,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"```json
{""answer"": ""The provided documents contain conflicting information: Documents 1, 3, and 5 state the cap is 25%, while Documents 2 and 4 state it is 15%."", ""confidence"": 5}
```","The provided documents contain conflicting information: Documents 1, 3, and 5 state the cap is 25%, while Documents 2 and 4 state it is 15%.",5,365,55,
c740074a,2026-07-16T23:02:09.270598+00:00,E010,Corvane Credit Union,banking,lending_cap,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Corvane Credit Union?,25%,15%,"{""answer"": ""25%"", ""confidence"": 3}",25%,3,371,281,
c740074a,2026-07-16T23:02:09.776737+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""$1000"", ""confidence"": 5}",$1000,5,356,14,
c740074a,2026-07-16T23:02:12.178791+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""$1000"", ""confidence"": 5}",$1000,5,356,81,
c740074a,2026-07-16T23:02:12.178938+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"```json
{""answer"": ""According to Sector Analysis Quarterly, IndustryTalk Forums, and Company Newswire, the default overdraft protection limit is $1000, though the Regional Business Journal states it is $100."", ""confidence"": 5}
```","According to Sector Analysis Quarterly, IndustryTalk Forums, and Company Newswire, the default overdraft protection limit is $1000, though the Regional Business Journal states it is $100.",5,355,55,
c740074a,2026-07-16T23:02:15.955207+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,355,104,
c740074a,2026-07-16T23:02:15.955293+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MIN""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""The provided documents contain conflicting information. Documents 1 and 2 state that the limit is $1000, while Documents 3 and 4 state it is $100."", ""confidence"": 5}","The provided documents contain conflicting information. Documents 1 and 2 state that the limit is $1000, while Documents 3 and 4 state it is $100.",5,354,49,
c740074a,2026-07-16T23:02:19.070015+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,354,208,
c740074a,2026-07-16T23:02:28.824638+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"```json
{""answer"": ""According to Documents 1, 2, 3, and 4, the default overdraft protection limit is $1000, while Document 5 states it is $100."", ""confidence"": 5}
```","According to Documents 1, 2, 3, and 4, the default overdraft protection limit is $1000, while Document 5 states it is $100.",5,411,55,
c740074a,2026-07-16T23:02:33.055678+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,409,267,
c740074a,2026-07-16T23:02:33.055824+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"```json
{
  ""answer"": ""According to Company Newswire and Sector Analysis Quarterly, the default overdraft protection limit is $1000, though IndustryTalk Forums states it is $100."",
  ""confidence"": 5
}
```","According to Company Newswire and Sector Analysis Quarterly, the default overdraft protection limit is $1000, though IndustryTalk Forums states it is $100.",5,297,55,
c740074a,2026-07-16T23:02:36.856194+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,298,179,
c740074a,2026-07-16T23:02:36.856288+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""The provided documents contain conflicting information, with some sources stating the limit is $1000 (Documents 1, 3, and 4) and others stating it is $100 (Documents 2 and 5)."", ""confidence"": 5}","The provided documents contain conflicting information, with some sources stating the limit is $1000 (Documents 1, 3, and 4) and others stating it is $100 (Documents 2 and 5).",5,410,59,
c740074a,2026-07-16T23:02:40.979189+00:00,E011,Solyndra Bay Credit Union,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the FlexPrime Savings account at Solyndra Bay Credit Union?,$1000,$100,"{""answer"": ""$1000"", ""confidence"": 3}",$1000,3,408,297,
c740074a,2026-07-16T23:02:41.885515+00:00,E012,Tessamir Credit Union,banking,interest_rate,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""4.25%"", ""confidence"": 5}",4.25%,5,332,15,
c740074a,2026-07-16T23:02:43.615748+00:00,E012,Tessamir Credit Union,banking,interest_rate,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""4.25%"", ""confidence"": 5}",4.25%,5,338,66,
c740074a,2026-07-16T23:02:45.589975+00:00,E012,Tessamir Credit Union,banking,interest_rate,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"```json
{""answer"": ""4.25% (though one source states 1.5%)"", ""confidence"": 4}
```",4.25% (though one source states 1.5%),4,331,31,
c740074a,2026-07-16T23:02:51.103580+00:00,E012,Tessamir Credit Union,banking,interest_rate,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""4.25%"", ""confidence"": 4}",4.25%,4,338,131,
c740074a,2026-07-16T23:02:51.103723+00:00,E012,Tessamir Credit Union,banking,interest_rate,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MIN""]",gemini,gemini-3.5-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""The provided documents contain conflicting information. Document 1 and Document 2 state that the annual interest rate is 4.25%, while Document 3 and Document 4 state that it is 1.5%."", ""confidence"": 5}","The provided documents contain conflicting information. Document 1 and Document 2 state that the annual interest rate is 4.25%, while Document 3 and Document 4 state that it is 1.5%.",5,330,55,
c740074a,2026-07-16T23:02:55.081458+00:00,E012,Tessamir Credit Union,banking,interest_rate,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""4.25%"", ""confidence"": 4}",4.25%,4,338,562,
c740074a,2026-07-16T23:03:01.824047+00:00,E012,Tessamir Credit Union,banking,interest_rate,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"```json
{""answer"": ""According to the provided documents, the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union is 4.25% (as stated in Documents 1, 2, 3, and 4), though Document 5 states it is 1.5%."", ""confidence"": 5}
```","According to the provided documents, the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union is 4.25% (as stated in Documents 1, 2, 3, and 4), though Document 5 states it is 1.5%.",5,382,74,
c740074a,2026-07-16T23:03:06.051928+00:00,E012,Tessamir Credit Union,banking,interest_rate,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""4.25%"", ""confidence"": 3}",4.25%,3,389,292,
c740074a,2026-07-16T23:03:14.275753+00:00,E012,Tessamir Credit Union,banking,interest_rate,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""The sources provide conflicting rates: Document 1 and Document 2 state the annual interest rate is 4.25%, whereas Document 3 states it is 1.5%."", ""confidence"": 5}","The sources provide conflicting rates: Document 1 and Document 2 state the annual interest rate is 4.25%, whereas Document 3 states it is 1.5%.",5,270,48,
c740074a,2026-07-16T23:03:18.313473+00:00,E012,Tessamir Credit Union,banking,interest_rate,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""4.25%"", ""confidence"": 3}",4.25%,3,277,269,
c740074a,2026-07-16T23:03:20.147514+00:00,E012,Tessamir Credit Union,banking,interest_rate,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"```json
{
  ""answer"": ""The provided documents contain conflicting information: some sources (Documents 1, 4, and 5) state the annual interest rate is 4.25%, while others (Documents 2 and 3) state it is 1.5%."",
  ""confidence"": 5
}
```","The provided documents contain conflicting information: some sources (Documents 1, 4, and 5) state the annual interest rate is 4.25%, while others (Documents 2 and 3) state it is 1.5%.",5,381,73,
c740074a,2026-07-16T23:03:24.615550+00:00,E012,Tessamir Credit Union,banking,interest_rate,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the annual interest rate for the ApexGrowth Savings account at Tessamir Credit Union?,4.25%,1.5%,"{""answer"": ""4.25%"", ""confidence"": 4}",4.25%,4,389,653,
c740074a,2026-07-16T23:03:31.908998+00:00,E013,Marridge Bancorp,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"```json
{""answer"": ""$5"", ""confidence"": 5}
```",$5,5,317,17,
c740074a,2026-07-16T23:03:35.023727+00:00,E013,Marridge Bancorp,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""$5"", ""confidence"": 5}",$5,5,315,72,
c740074a,2026-07-16T23:03:35.023822+00:00,E013,Marridge Bancorp,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""The provided documents contain conflicting information; Documents 1, 2, and 4 state that the monthly maintenance fee is $5, while Document 3 states it is $12."", ""confidence"": 5}","The provided documents contain conflicting information; Documents 1, 2, and 4 state that the monthly maintenance fee is $5, while Document 3 states it is $12.",5,318,48,
c740074a,2026-07-16T23:03:38.286037+00:00,E013,Marridge Bancorp,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""$5"", ""confidence"": 3}",$5,3,315,175,
c740074a,2026-07-16T23:03:38.286139+00:00,E013,Marridge Bancorp,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"```json
{
 ""answer"": ""The provided documents contain conflicting information regarding the monthly maintenance fee. Documents 1 and 2 state the fee is $12, while Documents 3 and 4 state it is $5."",
 ""confidence"": 5
}
```","The provided documents contain conflicting information regarding the monthly maintenance fee. Documents 1 and 2 state the fee is $12, while Documents 3 and 4 state it is $5.",5,319,58,
c740074a,2026-07-16T23:03:41.554590+00:00,E013,Marridge Bancorp,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""$12"", ""confidence"": 3}",$12,3,315,1484,
c740074a,2026-07-16T23:05:04.730649+00:00,E013,Marridge Bancorp,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""$5 (according to Documents 1, 2, 3, and 4, though one forum post in Document 5 states it is $12)"", ""confidence"": 5}","$5 (according to Documents 1, 2, 3, and 4, though one forum post in Document 5 states it is $12)",5,370,43,
c740074a,2026-07-16T23:05:10.543064+00:00,E013,Marridge Bancorp,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""$5"", ""confidence"": 5}",$5,5,367,127,
c740074a,2026-07-16T23:05:10.543156+00:00,E013,Marridge Bancorp,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""The provided documents contain conflicting information: Documents 1 and 2 state that the monthly maintenance fee is $5, while Document 3 states it is $12."", ""confidence"": 5}","The provided documents contain conflicting information: Documents 1 and 2 state that the monthly maintenance fee is $5, while Document 3 states it is $12.",5,265,44,
c740074a,2026-07-16T23:05:15.247196+00:00,E013,Marridge Bancorp,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""$5"", ""confidence"": 4}",$5,4,264,204,
c740074a,2026-07-16T23:05:15.247291+00:00,E013,Marridge Bancorp,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""The provided documents contain conflicting information, stating the fee is either $5 or $12."", ""confidence"": 5}","The provided documents contain conflicting information, stating the fee is either $5 or $12.",5,371,29,
c740074a,2026-07-16T23:05:19.161095+00:00,E013,Marridge Bancorp,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the GoldShield Checking account at Marridge Bancorp?,$5,$12,"{""answer"": ""$12"", ""confidence"": 3}",$12,3,367,335,
c740074a,2026-07-16T23:05:21.444384+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""10%"", ""confidence"": 5}",10%,5,331,13,
c740074a,2026-07-16T23:05:23.727939+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""10%"", ""confidence"": 5}",10%,5,334,68,
c740074a,2026-07-16T23:05:25.632966+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"```json
{""answer"": ""According to Documents 2, 3, and 4, the cap is 10%, though Document 1 states it is 30%."", ""confidence"": 5}
```","According to Documents 2, 3, and 4, the cap is 10%, though Document 1 states it is 30%.",5,331,47,
c740074a,2026-07-16T23:05:30.315451+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""10%"", ""confidence"": 4}",10%,4,334,256,
c740074a,2026-07-16T23:05:32.054200+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"```json
{""answer"": ""The provided documents contain conflicting information, stating the cap is either 10% or 30%."", ""confidence"": 5}
```","The provided documents contain conflicting information, stating the cap is either 10% or 30%.",5,331,37,
c740074a,2026-07-16T23:05:37.509938+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""10%"", ""confidence"": 2}",10%,2,334,770,
c740074a,2026-07-16T23:05:48.524010+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"```json
{
  ""answer"": ""According to Documents 1, 2, 4, and 5, the Veltra Lending Policy caps institutional lending at 10%, while Document 3 states it is capped at 30%."",
  ""confidence"": 5
}
```","According to Documents 1, 2, 4, and 5, the Veltra Lending Policy caps institutional lending at 10%, while Document 3 states it is capped at 30%.",5,393,65,
c740074a,2026-07-16T23:05:52.144658+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""10%"", ""confidence"": 3}",10%,3,396,361,
c740074a,2026-07-16T23:05:58.575208+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""The provided documents contain conflicting information: Document 1 and Document 2 state that the cap is 10%, while Document 3 states that it is 30%."", ""confidence"": 5}","The provided documents contain conflicting information: Document 1 and Document 2 state that the cap is 10%, while Document 3 states that it is 30%.",5,277,46,
c740074a,2026-07-16T23:06:02.273488+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""10%"", ""confidence"": 4}",10%,4,280,448,
c740074a,2026-07-16T23:06:03.589759+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"```json
{
  ""answer"": ""The provided documents contain conflicting information: Documents 1, 2, and 4 state the cap is 10%, while Documents 3 and 5 state it is 30%."",
  ""confidence"": 5
}
```","The provided documents contain conflicting information: Documents 1, 2, and 4 state the cap is 10%, while Documents 3 and 5 state it is 30%.",5,393,61,
c740074a,2026-07-16T23:06:07.385776+00:00,E014,Solyndra Bay Financial Group,banking,lending_cap,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Veltra Lending Policy at Solyndra Bay Financial Group?,10%,30%,"{""answer"": ""10%"", ""confidence"": 3}",10%,3,396,311,
c740074a,2026-07-16T23:06:22.581199+00:00,E015,Veltra Credit Union,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the SecureYield Money Market account at Veltra Credit Union?,$1000,$500,"{""answer"": ""$1000"", ""confidence"": 5}",$1000,5,351,15,
c740074a,2026-07-16T23:06:24.941998+00:00,E015,Veltra Credit Union,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the SecureYield Money Market account at Veltra Credit Union?,$1000,$500,"{""answer"": ""$1000"", ""confidence"": 5}",$1000,5,343,96,
c740074a,2026-07-16T23:06:24.942088+00:00,E015,Veltra Credit Union,banking,overdraft_limit,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the SecureYield Money Market account at Veltra Credit Union?,$1000,$500,"{""answer"": ""According to the majority of the sources (Sector Analysis Quarterly, Regional Business Journal, and Company Newswire), the limit is $1,000, although one forum source states it is $500."", ""confidence"": 5}","According to the majority of the sources (Sector Analysis Quarterly, Regional Business Journal, and Company Newswire), the limit is $1,000, although one forum source states it is $500.",5,350,53,
c740074a,2026-07-16T23:06:30.604797+00:00,E015,Veltra Credit Union,banking,overdraft_limit,3:1,4,1,standard,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the SecureYield Money Market account at Veltra Credit Union?,$1000,$500,"{""answer"": ""$1000"", ""confidence"": 4}",$1000,4,342,110,
c740074a,2026-07-16T23:06:30.604893+00:00,E015,Veltra Credit Union,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MIN""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the SecureYield Money Market account at Veltra Credit Union?,$1000,$500,"{""answer"": ""The provided documents contain conflicting information. Document 1 and Document 2 state that the limit is $1000, while Document 3 and Document 4 state that it is $500."", ""confidence"": 5}","The provided documents contain conflicting information. Document 1 and Document 2 state that the limit is $1000, while Document 3 and Document 4 state that it is $500.",5,349,52,
c740074a,2026-07-16T23:06:35.223970+00:00,E015,Veltra Credit Union,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the SecureYield Money Market account at Veltra Credit Union?,$1000,$500,"{""answer"": ""$1000"", ""confidence"": 2}",$1000,2,341,760,
