run_id,protocol_version,dataset_sha256,run_seed,layout_index,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,call_phase,trial_index,attempt_index,attempt_status,trial_record,strategy,prompt_hash,doc_positions,confidence_condition,distribution_request_assigned,inline_confidence_requested,model_slot,model_provider,model_id,returned_model_id,question,majority_value,minority_value,claim_a_value,claim_b_value,claim_a_side,claim_b_side,response_category,mentions_conflict,abstained,raw_response,parsed_answer,p_claim_a,p_claim_b,p_indeterminate,p_sources_conflict,p_majority,p_minority,confidence_best_resolution,confidence_scale,format_error,prompt_tokens,completion_tokens,reasoning_tokens,error
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:44:39.276354+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,1,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,296,426,418,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:44:51.819129+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,2,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,296,269,261,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:44:59.874203+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,3,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,296,462,454,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:03.421302+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,posthoc,,1,accepted,1,standard,505bce66666d44940a0c00c31842a0a94bab9d55c94d8712aed15cdbbe55633f,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,311,258,241,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:44:49.496589+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,1,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,292,183,190,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:44:56.336200+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,2,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,292,103,93,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:01.196295+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,3,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,292,421,411,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:04.737910+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,posthoc,,1,accepted,1,standard,505bce66666d44940a0c00c31842a0a94bab9d55c94d8712aed15cdbbe55633f,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,,,,"{""confidence_best_resolution"": 95}",,,,,,,,95,0-100_best_resolution,,306,306,294,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:44:49.496782+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,1,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""Wrenfield""}
```",Wrenfield,,,,,,,,,,380,595,571,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:44:56.336461+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,2,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""Wrenfield""}
```",Wrenfield,,,,,,,,,,380,346,324,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:01.196495+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,primary,3,1,accepted,1,standard,a75250223c8fed56d1fab377fc43f5668fedbf30a3055d3e810e41a6328f0146,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""Wrenfield""}
```",Wrenfield,,,,,,,,,,380,474,438,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:05.317276+00:00,E049,Lumeport Publishing,general,headquarters_city,3:1,4,posthoc,,1,accepted,1,standard,505bce66666d44940a0c00c31842a0a94bab9d55c94d8712aed15cdbbe55633f,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 77}
```",,,,,,,,77,0-100_best_resolution,,390,455,438,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:13.758255+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,1,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,COM,0,0,"{""answer"": ""Wrenfield or Coldbarrow""}",Wrenfield or Coldbarrow,,,,,,,,,,296,1141,1130,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:30.374825+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,2,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,COM,0,0,"{""answer"": ""Wrenfield or Coldbarrow""}",Wrenfield or Coldbarrow,,,,,,,,,,296,802,791,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:51.936881+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,3,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,COM,0,0,"{""answer"": ""Wrenfield or Coldbarrow""} Biased? No. Let's just output ""Wrenfield or Coldbarrow"". Or actually, ""Wrenfield and Coldbarrow"" because it represents both locations mentioned in the text. Let's output ""Wrenfield and Coldbarrow"". No, ""Wrenfield or Coldbarrow"" is better. Let's just write ""Wrenfield or Coldbarrow"". Or perhaps ""Wrenfield"" is preferred? Let's write ""Wrenfield or Coldbarrow""._
",Wrenfield or Coldbarrow,,,,,,,,,,296,1153,1041,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:05.034778+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,posthoc,,1,accepted,1,standard,b5fbe803b91468e287f42c5612c3188d6ca64032dd0844de651692b91bcd4e26,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,314,346,329,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:23.973246+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,1,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,292,859,994,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:43.826566+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,2,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,MIN,0,0,"{""answer"": ""Coldbarrow""}",Coldbarrow,,,,,,,,,,292,1864,1854,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:01.807794+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,3,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,MIN,0,0,"{""answer"": ""Coldbarrow""}",Coldbarrow,,,,,,,,,,292,1728,1718,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:11.181096+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,posthoc,,1,accepted,1,standard,510a0e5f5c642b194c78ea8782343c3b19bc3275b3ddf57c90b09fc048fe4c5b,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,,,,"{""confidence_best_resolution"": 75}",,,,,,,,75,0-100_best_resolution,,306,316,344,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:23.973583+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,1,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""Conflicting information provided in documents. Documents 1 and 3 state Wrenfield; Documents 2 and 4 state Coldbarrow.""}
```

However, if I must select one answer based on the most authoritative source (Open Encyclopedia Project being a reference source):

```json
{""answer"": ""Wrenfield""}
```",Wrenfield,,,,,,,,,,380,742,591,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:45:43.826752+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,2,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,COM,1,0,"```json
{""answer"": ""The documents contain conflicting information. Two sources state Wrenfield (Open Encyclopedia Project, IndustryTalk Forums) and two sources state Coldbarrow (Regional Business Journal, Sector Analysis Quarterly).""}
```","The documents contain conflicting information. Two sources state Wrenfield (Open Encyclopedia Project, IndustryTalk Forums) and two sources state Coldbarrow (Regional Business Journal, Sector Analysis Quarterly).",,,,,,,,,,380,1021,676,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:01.808088+00:00,E049,Lumeport Publishing,general,headquarters_city,2:2,4,primary,3,1,accepted,1,standard,b8d61455811bf9964b4152283d0aa1007b13f4af23bb352c7e54967992db314f,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Wrenfield,Coldbarrow,MAJ,MIN,MIN,0,0,"```json
{""answer"": ""Coldbarrow""}
```",Coldbarrow,,,,,,,,,,380,536,579,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:14.243065+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,1,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,339,355,347,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:23.813670+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,2,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,339,357,349,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:31.239264+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,3,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,339,401,393,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:33.625713+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,posthoc,,1,accepted,1,standard,13fd5e0d1452a969b08cbc8e2b1ba350b632ddc42131ed1f02c22a16ff3f5137,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 98}
```",,,,,,,,98,0-100_best_resolution,,354,286,270,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:20.785328+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,1,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,334,228,252,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:24.543961+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,2,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,334,132,134,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:31.239453+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,3,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"{""answer"": ""Wrenfield""}",Wrenfield,,,,,,,,,,334,130,133,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:35.196749+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,posthoc,,1,accepted,1,standard,13fd5e0d1452a969b08cbc8e2b1ba350b632ddc42131ed1f02c22a16ff3f5137,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,,,,"{""confidence_best_resolution"": 90}",,,,,,,,90,0-100_best_resolution,,348,233,222,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:20.785515+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,1,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""Wrenfield""}
```",Wrenfield,,,,,,,,,,432,267,204,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:27.646564+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,2,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""Wrenfield""}
```",Wrenfield,,,,,,,,,,432,599,496,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:46:31.239540+00:00,E049,Lumeport Publishing,general,headquarters_city,4:1,5,primary,3,1,accepted,1,standard,a5e451d32ac3a89eb9ec51d2dceeca487d1a4db19229bbb75847220ec1715c79,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,In which city is Lumeport Publishing headquartered?,Wrenfield,Coldbarrow,Coldbarrow,Wrenfield,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""Wrenfield""}
```",Wrenfield,,,,,,,,,,432,289,242,
